run_id,initial_state,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,is_nash_equilibrium,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_2941292321,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1759.2214756011963,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",2941292321,classic_reinforce_1000exps_250batched_episodes,False,-7.390125751495361,344.19744873046875,-11.804606437683105,264.77313232421875,-6.631397724151611,264.6031494140625
sweep_seed_2988725482,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1773.1918246746063,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",2988725482,classic_reinforce_1000exps_250batched_episodes,False,-2.7609996795654297,344.6880798339844,-7.0454864501953125,265.063232421875,-7.439799785614014,265.099365234375
sweep_seed_367527789,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1741.1433598995209,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",367527789,classic_reinforce_1000exps_250batched_episodes,False,-13.074212074279785,343.5065002441406,-11.720049858093262,264.0920104980469,-7.0615010261535645,264.1011047363281
sweep_seed_3795752967,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1775.086098909378,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",3795752967,classic_reinforce_1000exps_250batched_episodes,False,-9.840079307556152,344.3309631347656,-10.625691413879395,264.837158203125,-6.2295684814453125,264.7618408203125
sweep_seed_4149385552,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1784.572071313858,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",4149385552,classic_reinforce_1000exps_250batched_episodes,False,-5.154754161834717,344.9931335449219,-8.50925064086914,265.3385925292969,-5.038081169128418,265.2646789550781
sweep_seed_4209060048,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1772.622701883316,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",4209060048,classic_reinforce_1000exps_250batched_episodes,False,-3.470362901687622,344.74835205078125,-7.7647600173950195,265.1284484863281,-8.477804183959961,265.09619140625
sweep_seed_4247902114,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1741.094808101654,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",4247902114,classic_reinforce_1000exps_250batched_episodes,False,-8.428337097167969,344.18695068359375,-8.124231338500977,264.646728515625,-8.676249504089355,264.6804504394531
sweep_seed_768639609,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1772.180260181427,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",768639609,classic_reinforce_1000exps_250batched_episodes,False,-6.281328201293945,344.3478088378906,-8.324226379394531,264.7762451171875,-7.683298110961914,264.7981262207031
sweep_seed_876933080,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1750.1396827697754,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",876933080,classic_reinforce_1000exps_250batched_episodes,False,-6.827589511871338,344.1393127441406,-10.17236614227295,264.6282653808594,-8.095003128051758,264.6401062011719
sweep_seed_913046978,"(2.0, 0.0, 0.0)",618.7245483398438,711.6050415039062,92.8804931640625,1748.1204869747162,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 0)",913046978,classic_reinforce_1000exps_250batched_episodes,False,-5.474109649658203,344.1632995605469,-14.027457237243652,264.708251953125,-4.375070571899414,264.54205322265625
sweep_seed_1066207224,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1735.8361291885376,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",1066207224,classic_reinforce_1000exps_250batched_episodes,False,-8.236851692199707,344.32177734375,-4.095484256744385,264.7563781738281,-10.234681129455566,264.8282470703125
sweep_seed_1143809828,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1742.1174459457397,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",1143809828,classic_reinforce_1000exps_250batched_episodes,False,-9.624040603637695,344.4912109375,-9.059720039367676,264.9554443359375,-3.4295871257781982,264.8749084472656
sweep_seed_1175690263,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1761.6670472621918,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",1175690263,classic_reinforce_1000exps_250batched_episodes,False,-15.180635452270508,343.78582763671875,-8.615117073059082,264.3749084472656,-5.267004013061523,264.3436279296875
sweep_seed_1576227836,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1762.4649486541748,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",1576227836,classic_reinforce_1000exps_250batched_episodes,False,-15.615694046020508,343.99951171875,-11.616480827331543,264.57147216796875,-5.063709259033203,264.49627685546875
sweep_seed_165175480,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1785.1681337356567,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",165175480,classic_reinforce_1000exps_250batched_episodes,False,-6.347782135009766,345.0179748535156,-6.362148761749268,265.3459777832031,-5.076023101806641,265.3310546875
sweep_seed_1667457880,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1773.149641752243,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",1667457880,classic_reinforce_1000exps_250batched_episodes,False,-4.767603874206543,344.6065979003906,-9.938965797424316,264.9963073730469,-9.435037612915039,265.0263366699219
sweep_seed_1997989380,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1745.410493850708,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",1997989380,classic_reinforce_1000exps_250batched_episodes,False,-10.677692413330078,344.1131286621094,-9.381004333496094,264.6075744628906,-9.806548118591309,264.6149597167969
sweep_seed_2028936026,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1761.3160479068756,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",2028936026,classic_reinforce_1000exps_250batched_episodes,False,-3.914461135864258,344.4596252441406,-5.331991672515869,264.816162109375,-8.539688110351562,264.9065856933594
sweep_seed_2699835958,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1749.8918509483337,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",2699835958,classic_reinforce_1000exps_250batched_episodes,False,-7.169815540313721,344.236328125,-8.375631332397461,264.7052917480469,-9.280073165893555,264.72210693359375
sweep_seed_2878114709,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1761.9797112941742,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",2878114709,classic_reinforce_1000exps_250batched_episodes,False,-9.293573379516602,344.45458984375,-5.477867603302002,264.9134826660156,-9.066844940185547,264.9281311035156
sweep_seed_2907617202,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1771.6357023715973,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",2907617202,classic_reinforce_1000exps_250batched_episodes,False,-12.329083442687988,344.51416015625,-5.926046371459961,264.9698181152344,-4.417844772338867,264.9803771972656
sweep_seed_3017305172,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1745.8588824272156,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",3017305172,classic_reinforce_1000exps_250batched_episodes,False,-18.773441314697266,343.6742248535156,-12.939839363098145,264.29132080078125,-11.289236068725586,264.19427490234375
sweep_seed_3031395725,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1748.7884981632233,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",3031395725,classic_reinforce_1000exps_250batched_episodes,False,-6.718344688415527,344.09539794921875,-6.7198166847229,264.52947998046875,-7.422643184661865,264.558837890625
sweep_seed_3070822591,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1756.1375486850739,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",3070822591,classic_reinforce_1000exps_250batched_episodes,False,-6.941816329956055,343.9821472167969,-10.900598526000977,264.40435791015625,-10.372047424316406,264.49664306640625
sweep_seed_3145778132,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1722.895264863968,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",3145778132,classic_reinforce_1000exps_250batched_episodes,False,-6.286020755767822,345.0802001953125,-2.78676438331604,265.3998107910156,-4.069295883178711,265.4333190917969
sweep_seed_3227053820,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1795.313777923584,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",3227053820,classic_reinforce_1000exps_250batched_episodes,False,-5.3637309074401855,344.42535400390625,-11.272308349609375,264.88128662109375,-6.65110969543457,264.76416015625
sweep_seed_348713104,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1752.7896480560303,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",348713104,classic_reinforce_1000exps_250batched_episodes,False,-26.484426498413086,343.4841613769531,-6.349514961242676,264.1114501953125,-7.372581958770752,264.16534423828125
sweep_seed_3603600008,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1733.8375129699707,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",3603600008,classic_reinforce_1000exps_250batched_episodes,False,-5.964589595794678,344.5400085449219,-3.627903461456299,264.8905944824219,-9.522736549377441,264.9810791015625
sweep_seed_3929519758,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1746.6332423686981,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",3929519758,classic_reinforce_1000exps_250batched_episodes,False,-10.997122764587402,344.12542724609375,-9.921317100524902,264.6056823730469,-7.815808296203613,264.5951843261719
sweep_seed_4017901498,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1794.8108506202698,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",4017901498,classic_reinforce_1000exps_250batched_episodes,False,-10.175151824951172,344.56396484375,-6.6642985343933105,264.9951477050781,-8.583974838256836,264.9502868652344
sweep_seed_498139153,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1729.4455728530884,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",498139153,classic_reinforce_1000exps_250batched_episodes,False,-5.451655864715576,345.0576171875,-2.244953155517578,265.30059814453125,-7.975673198699951,265.45281982421875
sweep_seed_513176320,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1764.019686460495,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",513176320,classic_reinforce_1000exps_250batched_episodes,False,-7.281685829162598,344.3556213378906,-10.413740158081055,264.82415771484375,-4.734869003295898,264.75836181640625
sweep_seed_516455078,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1761.5488493442535,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",516455078,classic_reinforce_1000exps_250batched_episodes,False,-13.359610557556152,344.5802917480469,-7.614823818206787,265.0146179199219,-5.530192852020264,264.9641418457031
sweep_seed_6523142,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1763.2643558979034,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",6523142,classic_reinforce_1000exps_250batched_episodes,False,-3.7180895805358887,344.93182373046875,-4.858183860778809,265.27825927734375,-6.095129489898682,265.244140625
sweep_seed_875175160,"(2.0, 2.0, 2.0)",616.7245483398438,709.6050415039062,92.8804931640625,1776.1766526699066,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 2, 2)",875175160,classic_reinforce_1000exps_250batched_episodes,False,-10.472308158874512,344.43853759765625,-4.6674089431762695,264.83074951171875,-10.94119644165039,264.89459228515625
sweep_seed_1070565993,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1741.5739543437958,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",1070565993,classic_reinforce_1000exps_250batched_episodes,False,-12.460680961608887,344.219482421875,-5.33025598526001,264.7041320800781,-10.142495155334473,264.7998352050781
sweep_seed_1434554516,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1781.2558059692383,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",1434554516,classic_reinforce_1000exps_250batched_episodes,False,-15.392975807189941,344.1943359375,-4.188236713409424,264.6378173828125,-10.673356056213379,264.71392822265625
sweep_seed_1893594432,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1741.1175818443298,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",1893594432,classic_reinforce_1000exps_250batched_episodes,False,-3.7683804035186768,344.60577392578125,-10.554967880249023,265.0886535644531,-4.426107406616211,264.9638977050781
sweep_seed_2633848116,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1758.2164793014526,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",2633848116,classic_reinforce_1000exps_250batched_episodes,False,-4.774649143218994,343.8883972167969,-12.490396499633789,264.3919677734375,-10.109687805175781,264.4239807128906
sweep_seed_2655982844,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1759.874330997467,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",2655982844,classic_reinforce_1000exps_250batched_episodes,False,-5.503901958465576,344.86663818359375,-3.927001953125,265.1739196777344,-7.2771382331848145,265.27081298828125
sweep_seed_2793145331,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1774.066255569458,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",2793145331,classic_reinforce_1000exps_250batched_episodes,False,-5.944907188415527,344.54925537109375,-4.670187950134277,264.9350280761719,-7.895911693572998,264.9656677246094
sweep_seed_2867140167,"(1.0, 0.0, 1.0)",615.7245483398438,710.6050415039062,94.8804931640625,1757.0730566978455,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",2867140167,classic_reinforce_1000exps_250batched_episodes,False,-11.033734321594238,344.54364013671875,-7.588690757751465,264.9209289550781,-7.557259559631348,265.0130615234375
sweep_seed_3276513167,"(1.0, 0.0, 1.0)",615.7245483398438,710.6050415039062,94.8804931640625,1774.3247056007385,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",3276513167,classic_reinforce_1000exps_250batched_episodes,False,-9.447036743164062,344.6059265136719,-6.184635162353516,265.07421875,-2.85927677154541,264.9764404296875
sweep_seed_3282333313,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1782.391700744629,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",3282333313,classic_reinforce_1000exps_250batched_episodes,False,-1.331201434135437,344.47381591796875,-11.437152862548828,264.90057373046875,-9.437582969665527,264.8761291503906
sweep_seed_3387213021,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1722.017424106598,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",3387213021,classic_reinforce_1000exps_250batched_episodes,False,-9.433287620544434,343.838623046875,-12.651270866394043,264.36810302734375,-9.62353515625,264.362548828125
sweep_seed_3605303106,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1736.8934180736542,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",3605303106,classic_reinforce_1000exps_250batched_episodes,False,-4.026414394378662,344.7735595703125,-5.576444149017334,265.1336975097656,-8.633033752441406,265.2033386230469
sweep_seed_4198468090,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1753.672213792801,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",4198468090,classic_reinforce_1000exps_250batched_episodes,False,-8.20695686340332,344.5745849609375,-9.4396333694458,265.0234680175781,-7.710822105407715,265.00677490234375
sweep_seed_4290461198,"(1.0, 0.0, 1.0)",617.7245483398438,710.6050415039062,92.8804931640625,1784.5186111927032,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 0, 1)",4290461198,classic_reinforce_1000exps_250batched_episodes,False,-5.548194408416748,344.1842041015625,-7.81004524230957,264.6759033203125,-7.37667179107666,264.6280822753906
sweep_seed_107846371,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1746.2127022743225,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",107846371,classic_reinforce_1000exps_250batched_episodes,False,-3.1197562217712402,345.0483093261719,-5.688079833984375,265.3712463378906,-6.010558128356934,265.34210205078125
sweep_seed_109501881,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1768.2401535511017,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",109501881,classic_reinforce_1000exps_250batched_episodes,False,-10.930459022521973,343.970947265625,-4.368013381958008,264.39471435546875,-13.416427612304688,264.5869140625
sweep_seed_1429424934,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1739.6164004802704,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",1429424934,classic_reinforce_1000exps_250batched_episodes,False,-3.8393497467041016,344.8519287109375,-4.3788676261901855,265.2350158691406,-6.0661492347717285,265.21820068359375
sweep_seed_1800419351,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1779.878440618515,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",1800419351,classic_reinforce_1000exps_250batched_episodes,False,-9.509359359741211,344.79034423828125,-5.164061546325684,265.1298828125,-9.005043029785156,265.17822265625
sweep_seed_199011104,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1767.9206974506378,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",199011104,classic_reinforce_1000exps_250batched_episodes,False,-7.34334135055542,344.5146789550781,-7.277430534362793,264.88336181640625,-6.71501350402832,264.9692687988281
sweep_seed_2033282004,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1753.0331830978394,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2033282004,classic_reinforce_1000exps_250batched_episodes,False,-6.730510711669922,343.7218017578125,-10.326043128967285,264.2346496582031,-8.934547424316406,264.2957763671875
sweep_seed_2035922533,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1741.1327300071716,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2035922533,classic_reinforce_1000exps_250batched_episodes,False,-7.444674491882324,344.4315185546875,-5.328059196472168,264.84429931640625,-8.745805740356445,264.8968200683594
sweep_seed_2141779427,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1753.392013311386,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2141779427,classic_reinforce_1000exps_250batched_episodes,False,-7.10063362121582,343.88275146484375,-11.46535873413086,264.3598327636719,-13.1228609085083,264.42462158203125
sweep_seed_2344944320,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1755.8252124786377,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2344944320,classic_reinforce_1000exps_250batched_episodes,False,-4.964564800262451,344.19049072265625,-10.404534339904785,264.6776428222656,-8.798714637756348,264.6335754394531
sweep_seed_2371040795,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1764.3111460208893,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2371040795,classic_reinforce_1000exps_250batched_episodes,False,-9.326529502868652,344.06353759765625,-4.156999111175537,264.45758056640625,-14.638340950012207,264.6441345214844
sweep_seed_2396799522,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1760.7806239128113,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2396799522,classic_reinforce_1000exps_250batched_episodes,False,-7.157918453216553,344.43572998046875,-9.112462997436523,264.89459228515625,-6.4730072021484375,264.8521423339844
sweep_seed_2654533408,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1748.8210062980652,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2654533408,classic_reinforce_1000exps_250batched_episodes,False,-6.056219100952148,344.98272705078125,-4.483392238616943,265.3359680175781,-6.907353401184082,265.35205078125
sweep_seed_2714915427,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1781.4065425395966,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2714915427,classic_reinforce_1000exps_250batched_episodes,False,-3.4414656162261963,344.2895202636719,-10.565187454223633,264.6800537109375,-12.421391487121582,264.7209167480469
sweep_seed_2806373941,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1757.6132605075836,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2806373941,classic_reinforce_1000exps_250batched_episodes,False,-10.709615707397461,344.58282470703125,-7.6100382804870605,265.10797119140625,-2.70743989944458,264.90069580078125
sweep_seed_290914873,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1772.1973204612732,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",290914873,classic_reinforce_1000exps_250batched_episodes,False,-3.8991341590881348,344.73199462890625,-7.445542812347412,265.1337890625,-5.574106693267822,265.1013488769531
sweep_seed_2996053005,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1780.5379400253296,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",2996053005,classic_reinforce_1000exps_250batched_episodes,False,-8.512426376342773,344.31195068359375,-6.741384983062744,264.72015380859375,-7.101296901702881,264.81549072265625
sweep_seed_3424500162,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1788.4029660224915,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",3424500162,classic_reinforce_1000exps_250batched_episodes,False,-8.18011474609375,344.1805114746094,-13.448678970336914,264.68341064453125,-4.875056743621826,264.5700378417969
sweep_seed_4068312275,"(1.0, 1.0, 1.0)",615.7245483398438,708.6050415039062,92.8804931640625,1770.416805267334,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(1, 1, 1)",4068312275,classic_reinforce_1000exps_250batched_episodes,False,-10.964963912963867,344.54510498046875,-6.12185525894165,264.95880126953125,-6.601938724517822,264.9828796386719
sweep_seed_1096214611,"(2.0, 0.0, 1.0)",618.7245483398438,711.6050415039062,92.8804931640625,1742.3356711864471,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",1096214611,classic_reinforce_1000exps_250batched_episodes,False,-4.422054767608643,345.1425476074219,-5.388817310333252,265.4549865722656,-5.412576675415039,265.468017578125
sweep_seed_1175846864,"(2.0, 0.0, 1.0)",616.7245483398438,711.6050415039062,94.8804931640625,1771.8052027225494,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",1175846864,classic_reinforce_1000exps_250batched_episodes,False,-4.778891086578369,344.0329895019531,-8.210898399353027,264.5252685546875,-7.4555253982543945,264.4696960449219
sweep_seed_1615041407,"(2.0, 0.0, 1.0)",618.7245483398438,711.6050415039062,92.8804931640625,1756.9240412712097,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",1615041407,classic_reinforce_1000exps_250batched_episodes,False,-10.94419002532959,344.52532958984375,-8.035176277160645,265.00634765625,-6.323619842529297,264.9293518066406
sweep_seed_1624170338,"(2.0, 0.0, 1.0)",618.7245483398438,711.6050415039062,92.8804931640625,1780.0056307315826,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",1624170338,classic_reinforce_1000exps_250batched_episodes,False,-8.123567581176758,343.64654541015625,-14.923135757446289,264.1422119140625,-12.242536544799805,264.1942443847656
sweep_seed_1626716692,"(2.0, 0.0, 1.0)",616.7245483398438,711.6050415039062,94.8804931640625,1766.4142060279846,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",1626716692,classic_reinforce_1000exps_250batched_episodes,False,-4.743876934051514,344.9864501953125,-9.968829154968262,265.3325500488281,-5.154804706573486,265.2685546875
sweep_seed_1679802727,"(2.0, 0.0, 1.0)",618.7245483398438,711.6050415039062,92.8804931640625,1744.161598443985,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",1679802727,classic_reinforce_1000exps_250batched_episodes,False,-9.82559585571289,344.09588623046875,-8.175806045532227,264.6278991699219,-8.831965446472168,264.5947265625
sweep_seed_2007284218,"(2.0, 0.0, 1.0)",616.7245483398438,711.6050415039062,94.8804931640625,1756.9080653190613,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",2007284218,classic_reinforce_1000exps_250batched_episodes,False,-12.858638763427734,344.20794677734375,-6.521610736846924,264.7269592285156,-10.497331619262695,264.694580078125
sweep_seed_21570758,"(2.0, 0.0, 1.0)",616.7245483398438,711.6050415039062,94.8804931640625,1764.4425203800201,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",21570758,classic_reinforce_1000exps_250batched_episodes,False,-13.200798034667969,343.5282287597656,-10.652457237243652,264.1214294433594,-9.274528503417969,264.064453125
sweep_seed_2437408156,"(2.0, 0.0, 1.0)",618.7245483398438,711.6050415039062,92.8804931640625,1749.6037194728851,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",2437408156,classic_reinforce_1000exps_250batched_episodes,False,-12.605818748474121,343.1958312988281,-11.171439170837402,263.8429260253906,-12.02480411529541,263.842529296875
sweep_seed_2569716528,"(2.0, 0.0, 1.0)",618.7245483398438,711.6050415039062,92.8804931640625,1732.2096462249756,250,65,True,3,3,3,1,64,0.99,64,False,True,0.001,"(2, 0, 1)",2569716528,classic_reinforce_1000exps_250batched_episodes,False,-16.731990814208984,343.5172424316406,-6.348361015319824,264.2200927734375,-8.730400085449219,264.1319580078125
