run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_1344777899,223.81333923339844,223.81333923339844,0.0,5209.216434955597,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 0, 1)",1344777899,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-30.57329750061035,72.07562255859375,-44.14211654663086,57.2775993347168,-60.663761138916016,56.92115020751953
sweep_seed_134858681,129.68800354003906,221.81333923339844,92.12533569335938,5760.483751773834,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 1, 0)",134858681,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-8.677742958068848,23.497404098510742,-7.451589584350586,23.48186492919922,-9.742562294006348,23.022642135620117
sweep_seed_1357160187,196.10491943359375,223.81333923339844,27.708419799804688,5641.059135913849,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 1, 0)",1357160187,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-29.83959197998047,88.0981674194336,-20.681529998779297,66.95806884765625,-26.16655158996582,66.88591003417969
sweep_seed_1358653540,195.08493041992188,222.81333923339844,27.728408813476562,5109.78126001358,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 1)",1358653540,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-38.74433135986328,88.5794677734375,-19.72078514099121,67.24468231201172,-24.48778533935547,67.45429229736328
sweep_seed_1360466708,194.10491943359375,221.81333923339844,27.708419799804688,5063.7064390182495,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 2, 0)",1360466708,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-42.21901321411133,88.0727310180664,-22.828542709350586,67.06717681884766,-16.902114868164062,67.14891052246094
sweep_seed_136538205,223.81333923339844,223.81333923339844,0.0,5190.366192579269,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 0, 0)",136538205,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-37.28411865234375,70.30148315429688,-37.45823287963867,55.821983337402344,-60.1104850769043,55.52254867553711
sweep_seed_1370562519,221.81333923339844,221.81333923339844,0.0,5653.46799826622,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 2)",1370562519,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-27.17938804626465,73.39263916015625,-68.30306243896484,58.263763427734375,-51.52967834472656,58.08409881591797
sweep_seed_13977115,194.10491943359375,221.81333923339844,27.708419799804688,5779.080139875412,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 1, 1)",13977115,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-34.096744537353516,88.66091918945312,-28.85228157043457,67.49102783203125,-15.872265815734863,67.40437316894531
sweep_seed_1402190273,221.81333923339844,221.81333923339844,0.0,5218.373870372772,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 1, 1)",1402190273,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-29.879886627197266,68.49559020996094,-48.07700729370117,53.62417221069336,-29.04523468017578,53.53903579711914
sweep_seed_1421165723,192.10491943359375,221.81333923339844,29.708419799804688,5114.943085432053,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 2)",1421165723,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-39.039695739746094,88.9275131225586,-24.14560317993164,67.73072052001953,-18.116756439208984,67.67593383789062
