run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_13977115,617.7245483398438,710.6050415039062,92.8804931640625,111.47535800933838,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 1)",13977115,NE_convergence_experiment,False,5.774199962615967e-07,604.8838500976562,-17.373855590820312,464.9071350097656,-21.671852111816406,464.42730712890625
sweep_seed_1402190273,617.7245483398438,710.6050415039062,92.8804931640625,131.29049944877625,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 1)",1402190273,NE_convergence_experiment,False,-32.600521087646484,567.102783203125,-48.814476013183594,433.7207946777344,-80.205322265625,431.95819091796875
sweep_seed_1421165723,615.7245483398438,710.6050415039062,94.8804931640625,134.21682119369507,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 2)",1421165723,NE_convergence_experiment,False,0.9468699097633362,598.3834838867188,-32.349552154541016,461.15325927734375,-3.9883999824523926,457.994384765625
sweep_seed_1423623685,617.7245483398438,710.6050415039062,92.8804931640625,122.10047626495361,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 1)",1423623685,NE_convergence_experiment,False,-44.574275970458984,585.002197265625,-15.675922393798828,447.99468994140625,-57.73957443237305,448.88653564453125
sweep_seed_1424584135,616.7245483398438,709.6050415039062,92.8804931640625,139.94412112236023,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 1)",1424584135,NE_convergence_experiment,False,-64.0147933959961,538.3995361328125,-70.81562042236328,405.81072998046875,-89.56810760498047,408.5179138183594
sweep_seed_1429424934,615.7245483398438,708.6050415039062,92.8804931640625,126.59600019454956,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 1, 1)",1429424934,NE_convergence_experiment,False,-83.68452453613281,523.7264404296875,-80.60436248779297,401.00726318359375,-77.96295928955078,396.73431396484375
sweep_seed_1432104431,617.7245483398438,710.6050415039062,92.8804931640625,117.11949467658997,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 2)",1432104431,NE_convergence_experiment,False,-10.753219604492188,568.216064453125,-70.43555450439453,432.3040466308594,-52.809104919433594,434.172119140625
sweep_seed_1434554516,422.96319580078125,710.6050415039062,287.641845703125,124.31445264816284,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 1)",1434554516,NE_convergence_experiment,False,-18.422286987304688,138.14524841308594,-34.722599029541016,136.84498596191406,-18.43525505065918,135.75753784179688
sweep_seed_1437882509,422.96319580078125,710.6050415039062,287.641845703125,123.55791807174683,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 1, 0)",1437882509,NE_convergence_experiment,False,-18.71375846862793,140.74783325195312,-37.319976806640625,130.95230102539062,-27.927019119262695,139.43087768554688
sweep_seed_1459551595,616.7245483398438,711.6050415039062,94.8804931640625,127.21022319793701,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 2)",1459551595,NE_convergence_experiment,False,-13.488811492919922,598.66552734375,-6.794870376586914,458.27105712890625,-24.108983993530273,460.2840270996094
sweep_seed_1460719170,425.96319580078125,711.6050415039062,285.641845703125,133.56844925880432,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 0)",1460719170,NE_convergence_experiment,False,-5.410578727722168,149.75393676757812,-45.27005386352539,127.43446350097656,-39.46788024902344,139.03993225097656
sweep_seed_1478520530,615.7245483398438,710.6050415039062,94.8804931640625,116.0674159526825,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 2)",1478520530,NE_convergence_experiment,False,-41.01549530029297,558.991455078125,-53.086402893066406,425.6705627441406,-45.04856872558594,429.4443664550781
sweep_seed_1478946054,423.96319580078125,709.6050415039062,285.641845703125,128.3884561061859,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",1478946054,NE_convergence_experiment,False,-34.81792449951172,139.01388549804688,-13.231103897094727,141.6925506591797,-20.94666290283203,136.4310302734375
sweep_seed_1489578131,615.7245483398438,710.6050415039062,94.8804931640625,150.3618106842041,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 1)",1489578131,NE_convergence_experiment,False,-74.03913879394531,580.6257934570312,-51.691864013671875,447.05474853515625,-10.140682220458984,443.6653137207031
sweep_seed_1489704928,617.7245483398438,710.6050415039062,92.8804931640625,119.46456861495972,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 2)",1489704928,NE_convergence_experiment,False,-7.35744833946228e-08,578.2056884765625,-35.04970932006836,440.4679260253906,-52.15156173706055,442.5803527832031
sweep_seed_1508193007,425.96319580078125,711.6050415039062,285.641845703125,119.409170627594,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 0)",1508193007,NE_convergence_experiment,False,-12.8892183303833,140.91574096679688,-10.634238243103027,139.08419799804688,-9.043333053588867,141.32235717773438
sweep_seed_1526631005,425.96319580078125,711.6050415039062,285.641845703125,129.93775248527527,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 0)",1526631005,NE_convergence_experiment,False,-15.7952880859375,139.7378692626953,-18.385828018188477,140.23834228515625,-22.556636810302734,137.23678588867188
sweep_seed_1576227836,423.96319580078125,709.6050415039062,285.641845703125,120.0596272945404,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 2)",1576227836,NE_convergence_experiment,False,-25.09754753112793,147.65621948242188,-38.12955856323242,127.16649627685547,-25.74277687072754,132.13148498535156
sweep_seed_1591675405,425.96319580078125,711.6050415039062,285.641845703125,124.86723780632019,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 0)",1591675405,NE_convergence_experiment,False,-13.449928283691406,161.3966522216797,-30.923444747924805,128.835693359375,-52.79872512817383,130.19268798828125
sweep_seed_1624170338,423.96319580078125,711.6050415039062,287.641845703125,123.50013637542725,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1624170338,NE_convergence_experiment,False,-7.751127243041992,142.60430908203125,-24.747676849365234,139.03639221191406,-39.78220748901367,132.0411376953125
sweep_seed_1624520801,422.96319580078125,710.6050415039062,287.641845703125,116.51436972618103,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 1, 0)",1624520801,NE_convergence_experiment,False,-15.624666213989258,137.90809631347656,-25.076129913330078,135.21470642089844,-16.387601852416992,141.6511993408203
sweep_seed_1626716692,423.96319580078125,711.6050415039062,287.641845703125,113.23228287696838,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1626716692,NE_convergence_experiment,False,-2.5089917182922363,143.58253479003906,-22.154726028442383,136.83792114257812,-32.46393585205078,132.16851806640625
sweep_seed_1676420718,616.7245483398438,711.6050415039062,94.8804931640625,156.2554907798767,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 2)",1676420718,NE_convergence_experiment,False,-11.705709457397461,579.6620483398438,-59.926605224609375,444.52911376953125,-53.26097106933594,442.3468933105469
sweep_seed_1679802727,423.96319580078125,711.6050415039062,287.641845703125,127.34981417655945,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1679802727,NE_convergence_experiment,False,-27.54543113708496,137.830810546875,-33.233177185058594,135.41070556640625,-17.29490852355957,138.3480224609375
sweep_seed_1681873724,618.7245483398438,711.6050415039062,92.8804931640625,130.9108226299286,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 2)",1681873724,NE_convergence_experiment,False,-71.747314453125,518.2818603515625,-80.76071166992188,391.9122314453125,-149.1480255126953,392.1249084472656
sweep_seed_1746689922,615.7245483398438,710.6050415039062,94.8804931640625,156.51310014724731,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 2)",1746689922,NE_convergence_experiment,False,-42.79246520996094,571.6466674804688,-39.10361099243164,440.2142333984375,-13.27875804901123,435.78497314453125
sweep_seed_1755498727,618.7245483398438,711.6050415039062,92.8804931640625,120.3092348575592,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 2)",1755498727,NE_convergence_experiment,False,-3.915684461593628,369.8509826660156,-115.85275268554688,263.519287109375,-142.82501220703125,267.22540283203125
